# OROP EC input data for ML training
       -385.367,       -385.320,       -385.324,       -385.498,       -385.590,          0.043,         -0.131,       -767.325,        381.735,       -767.232,          1.287

       -422.533,       -422.520,       -422.523,       -422.419,       -422.609,          0.010,          0.114,       -841.126,        418.517,       -840.936,          1.223

       -539.053,       -539.109,       -539.111,       -539.046,       -539.119,         -0.058,          0.007,      -1072.881,        533.762,      -1072.808,          1.345

       -349.691,       -349.765,       -349.767,       -349.691,       -349.768,         -0.076,          0.001,       -695.962,        346.194,       -695.884,          5.161

       -310.373,       -310.450,       -310.452,       -310.373,       -310.453,         -0.079,          0.000,       -617.750,        307.297,       -617.670,          5.259

       -310.376,       -310.454,       -310.456,       -310.376,       -310.457,         -0.080,          0.000,       -617.722,        307.265,       -617.641,          5.179

       -308.004,       -308.081,       -308.083,       -307.650,       -308.083,         -0.078,          0.355,       -613.081,        304.998,       -612.648,          1.844

       -271.188,       -271.268,       -271.269,       -271.164,       -271.270,         -0.082,          0.023,       -539.773,        268.504,       -539.668,          1.769

       -387.913,       -387.862,       -387.863,       -387.855,       -387.987,          0.050,          0.058,       -772.043,        384.055,       -771.910,          1.184

       -537.115,       -536.966,       -536.969,       -536.963,       -537.189,          0.146,          0.151,      -1069.285,        532.096,      -1069.059,          0.710

       -463.121,       -462.846,       -462.849,       -462.769,       -463.193,          0.272,          0.352,       -921.845,        458.652,       -921.421,          0.751

       -465.314,       -465.380,       -465.382,       -465.311,       -465.383,         -0.068,          0.003,       -926.064,        460.681,       -925.993,          0.844

       -669.360,       -669.231,       -669.233,       -669.157,       -669.438,          0.127,          0.203,      -1334.809,        665.371,      -1334.528,          1.059

       -463.116,       -463.108,       -463.111,       -463.101,       -463.188,          0.005,          0.015,       -921.827,        458.639,       -921.741,          0.879

       -540.298,       -539.967,       -539.969,       -539.883,       -540.368,          0.329,          0.414,      -1075.330,        534.962,      -1074.845,          1.355

       -231.734,       -231.819,       -231.822,       -231.733,       -231.822,         -0.088,          0.000,       -461.155,        229.333,       -461.066,          5.467

       -387.919,       -387.990,       -387.991,       -387.874,       -387.992,         -0.073,          0.045,       -772.049,        384.057,       -771.931,          1.025

       -463.104,       -463.068,       -463.071,       -462.884,       -463.177,          0.033,          0.220,       -921.824,        458.646,       -921.530,          1.188

       -465.333,       -465.402,       -465.404,       -465.332,       -465.405,         -0.071,          0.001,       -926.100,        460.695,       -926.026,          1.109

       -465.302,       -465.164,       -465.166,       -465.084,       -465.372,          0.136,          0.218,       -926.042,        460.671,       -925.754,          1.059

       -505.845,       -505.894,       -505.897,       -505.673,       -505.916,         -0.052,          0.172,      -1006.690,        500.774,      -1006.447,          1.041

       -465.295,       -465.248,       -465.249,       -465.201,       -465.366,          0.045,          0.094,       -926.033,        460.667,       -925.868,          1.218

       -347.399,       -347.474,       -347.476,       -347.398,       -347.476,         -0.077,          0.000,       -691.472,        343.996,       -691.394,          1.169

       -387.914,       -387.690,       -387.691,       -387.823,       -387.988,          0.223,          0.091,       -772.036,        384.048,       -771.871,          1.104

       -447.815,       -447.787,       -447.788,       -447.704,       -447.893,          0.027,          0.111,       -891.631,        443.739,       -891.442,          1.139

       -387.915,       -387.776,       -387.778,       -387.689,       -387.989,          0.137,          0.226,       -772.042,        384.053,       -771.742,          1.130

       -808.182,       -808.122,       -808.123,       -807.953,       -808.259,          0.059,          0.228,      -1611.604,        803.346,      -1611.299,          1.263

       -348.599,       -348.629,       -348.630,       -348.548,       -348.675,         -0.031,          0.051,       -693.814,        345.139,       -693.687,          1.178

       -361.157,       -361.180,       -361.181,       -361.056,       -361.234,         -0.024,          0.101,       -710.030,        348.795,       -709.852,          1.312

       -234.295,       -234.132,       -234.132,       -234.073,       -234.380,          0.162,          0.222,       -466.340,        231.960,       -466.033,          1.319

       -808.175,       -808.250,       -808.252,       -807.907,       -808.255,         -0.077,          0.268,      -1611.582,        803.328,      -1611.235,          1.369

       -348.590,       -348.664,       -348.666,       -348.589,       -348.667,         -0.076,          0.001,       -693.801,        345.134,       -693.723,          1.381

       -361.152,       -361.226,       -361.228,       -361.148,       -361.232,         -0.077,          0.003,       -710.014,        348.782,       -709.930,          1.392

       -576.425,       -576.483,       -576.489,       -576.411,       -576.504,         -0.065,          0.014,      -1147.449,        570.945,      -1147.355,          1.494

       -808.177,       -808.250,       -808.252,       -808.176,       -808.254,         -0.075,          0.002,      -1611.580,        803.326,      -1611.502,          1.370

       -273.612,       -273.653,       -273.654,       -273.611,       -273.696,         -0.042,          0.001,       -544.554,        270.858,       -544.469,          1.329

       -309.275,       -309.153,       -309.155,       -309.274,       -309.354,          0.120,          0.000,       -615.580,        306.226,       -615.501,          1.423

       -273.590,       -273.669,       -273.670,       -273.590,       -273.670,         -0.080,          0.001,       -544.498,        270.828,       -544.418,          1.058

       -196.189,       -196.275,       -196.276,       -196.188,       -196.276,         -0.087,          0.001,       -390.480,        194.203,       -390.392,          1.356

       -271.369,       -271.351,       -271.356,       -271.222,       -271.466,          0.013,          0.147,       -540.254,        268.788,       -540.009,          1.508

       -272.368,       -272.434,       -272.435,       -272.367,       -272.453,         -0.067,          0.001,       -542.165,        269.712,       -542.079,          1.554

       -194.965,       -195.022,       -195.023,       -194.964,       -195.055,         -0.058,          0.001,       -388.095,        193.041,       -388.005,          1.630

       -234.181,       -234.266,       -234.267,       -234.181,       -234.268,         -0.086,          0.001,       -466.122,        231.854,       -466.035,          4.448

       -235.479,       -235.475,       -235.476,       -235.409,       -235.566,          0.003,          0.070,       -468.657,        233.091,       -468.500,          1.764

       -382.317,       -382.215,       -382.221,       -382.181,       -382.409,          0.096,          0.136,       -761.185,        378.776,       -760.956,          0.738

       -421.621,       -421.699,       -421.704,       -421.425,       -421.705,         -0.083,          0.196,       -839.402,        417.697,       -839.122,          0.711

       -425.054,       -424.740,       -424.743,       -424.664,       -425.133,          0.310,          0.389,       -846.053,        420.920,       -845.584,          0.885

       -460.728,       -460.548,       -460.553,       -460.727,       -460.809,          0.175,          0.002,       -917.133,        456.324,       -917.050,          1.000

       -421.617,       -421.695,       -421.698,       -421.413,       -421.699,         -0.081,          0.204,       -839.391,        417.692,       -839.105,          0.913

       -385.734,       -385.751,       -385.756,       -385.595,       -385.818,         -0.021,          0.139,       -767.830,        382.012,       -767.607,          1.006

       -307.094,       -307.176,       -307.179,       -307.093,       -307.183,         -0.085,          0.001,       -611.362,        304.178,       -611.271,          1.313

       -319.653,       -319.731,       -319.735,       -319.599,       -319.742,         -0.082,          0.054,       -627.578,        307.836,       -627.436,          1.462

       -399.297,       -399.366,       -399.371,       -399.248,       -399.396,         -0.074,          0.049,       -794.939,        395.543,       -794.792,          1.795

       -460.924,       -460.991,       -460.994,       -460.918,       -461.000,         -0.070,          0.006,       -917.620,        456.621,       -917.539,          0.692

       -500.031,       -500.100,       -500.103,       -500.029,       -500.104,         -0.073,          0.001,       -995.350,        495.246,       -995.275,          1.013

       -460.917,       -460.839,       -460.842,       -460.828,       -460.993,          0.074,          0.089,       -917.598,        456.605,       -917.433,          0.824

       -618.172,       -618.237,       -618.241,       -617.879,       -618.242,         -0.068,          0.293,      -1230.489,        612.247,      -1230.126,          0.877

       -460.906,       -460.773,       -460.775,       -460.693,       -460.983,          0.130,          0.212,       -917.592,        456.609,       -917.302,          1.205

       -270.194,       -270.166,       -270.168,       -270.069,       -270.283,          0.026,          0.125,       -537.918,        267.636,       -537.705,          1.005

       -346.399,       -346.450,       -346.451,       -346.371,       -346.479,         -0.052,          0.028,       -689.586,        343.106,       -689.477,          1.259

       -538.102,       -538.169,       -538.171,       -538.101,       -538.172,         -0.069,          0.001,      -1071.091,        532.919,      -1071.020,          1.509

       -307.270,       -307.150,       -307.152,       -307.156,       -307.361,          0.117,          0.114,       -611.858,        304.496,       -611.652,          1.852

       -445.731,       -445.803,       -445.804,       -445.571,       -445.805,         -0.073,          0.160,       -887.070,        441.265,       -886.836,         -0.263

       -342.627,       -342.589,       -342.594,       -342.499,       -342.718,          0.033,          0.127,       -681.962,        339.243,       -681.743,          0.108

       -520.909,       -520.983,       -520.986,       -520.899,       -520.989,         -0.077,          0.010,      -1036.857,        515.868,      -1036.767,         -0.094

       -365.879,       -365.775,       -365.777,       -365.419,       -365.957,          0.102,          0.460,       -728.209,        362.252,       -727.671,          0.337

       -326.584,       -326.664,       -326.667,       -326.582,       -326.669,         -0.083,          0.002,       -650.017,        323.348,       -649.930,          0.391

       -292.092,       -292.172,       -292.173,       -291.823,       -292.174,         -0.082,          0.269,       -581.293,        289.119,       -580.942,          0.372

       -523.132,       -523.052,       -523.056,       -523.090,       -523.209,          0.075,          0.041,      -1041.084,        517.874,      -1040.965,          0.420

       -401.769,       -401.847,       -401.852,       -401.767,       -401.855,         -0.083,          0.003,       -799.790,        397.935,       -799.702,          0.578

       -518.482,       -518.520,       -518.525,       -518.274,       -518.562,         -0.042,          0.209,      -1032.075,        513.513,      -1031.787,          0.341

       -212.254,       -212.262,       -212.263,       -212.097,       -212.349,         -0.009,          0.157,       -422.495,        210.146,       -422.244,          0.686

       -518.279,       -518.349,       -518.353,       -518.277,       -518.356,         -0.074,          0.003,      -1031.527,        513.171,      -1031.448,          0.542

       -251.570,       -251.631,       -251.633,       -251.539,       -251.662,         -0.062,          0.031,       -500.714,        249.053,       -500.592,          0.799

       -287.264,       -287.278,       -287.281,       -287.207,       -287.353,         -0.017,          0.057,       -571.785,        284.432,       -571.639,          0.551

       -292.087,       -292.170,       -292.172,       -292.085,       -292.174,         -0.085,          0.002,       -581.284,        289.110,       -581.195,          0.722

       -461.747,       -461.821,       -461.823,       -461.746,       -461.825,         -0.076,          0.002,       -919.011,        457.186,       -918.932,          0.705

       -744.587,       -744.571,       -744.574,       -744.251,       -744.666,          0.013,          0.336,      -1484.693,        740.026,      -1484.277,          0.911

      -1028.249,      -1028.327,      -1028.330,      -1028.247,      -1028.332,         -0.082,          0.001,      -2051.767,       1023.435,      -2051.682,          1.113

      -1488.269,      -1488.329,      -1488.333,      -1488.266,      -1488.338,         -0.064,          0.004,      -2967.516,       1479.179,      -2967.445,          1.404

       -783.693,       -783.766,       -783.769,       -783.678,       -783.770,         -0.075,          0.015,      -1562.426,        778.655,      -1562.333,          1.165

       -708.698,       -708.773,       -708.775,       -708.559,       -708.776,         -0.077,          0.139,      -1413.100,        704.324,      -1412.883,          1.275

       -669.385,       -669.389,       -669.390,       -669.313,       -669.464,         -0.006,          0.072,      -1334.826,        665.362,      -1334.675,          1.170

      -1337.884,      -1337.946,      -1337.950,      -1337.702,      -1337.951,         -0.066,          0.182,      -2667.904,       1329.953,      -2667.655,          1.462

       -630.063,       -630.118,       -630.120,       -629.847,       -630.147,         -0.057,          0.216,      -1256.657,        626.510,      -1256.357,          1.401

      -1259.255,      -1259.320,      -1259.324,      -1259.253,      -1259.326,         -0.070,          0.001,      -2511.441,       1252.115,      -2511.368,          1.453

      -1668.137,      -1668.049,      -1668.050,      -1667.944,      -1668.235,          0.086,          0.193,      -3325.974,       1657.740,      -3325.684,          1.978

       -777.700,       -777.762,       -777.766,       -777.615,       -777.787,         -0.066,          0.086,      -1550.497,        772.709,      -1550.324,          1.120

       -477.978,       -478.051,       -478.055,       -477.975,       -478.057,         -0.077,          0.002,       -951.476,        473.419,       -951.395,          0.521

       -624.053,       -623.755,       -623.759,       -622.920,       -624.148,          0.294,          1.133,      -1244.745,        620.597,      -1243.517,          0.849

       -477.980,       -478.051,       -478.056,       -477.919,       -478.057,         -0.076,          0.061,       -951.471,        473.414,       -951.333,          0.558

      -1120.508,      -1120.585,      -1120.588,      -1120.489,      -1120.577,         -0.080,          0.019,      -2235.340,       1114.763,      -2235.252,          1.769

       -477.972,       -477.871,       -477.875,       -477.793,       -478.050,          0.097,          0.179,       -951.460,        473.410,       -951.203,          0.672

       -249.091,       -249.045,       -249.046,       -248.731,       -249.177,          0.045,          0.359,       -495.877,        246.700,       -495.431,          2.167

       -797.525,       -797.265,       -797.268,       -796.811,       -797.610,          0.257,          0.713,      -1590.078,        792.468,      -1589.279,          1.521

       -225.784,       -225.878,       -225.880,       -225.783,       -225.881,         -0.096,          0.001,       -449.342,        223.462,       -449.245,          3.431

       -363.461,       -363.539,       -363.542,       -363.459,       -363.544,         -0.082,          0.002,       -723.456,        359.912,       -723.371,          0.828

       -706.274,       -706.349,       -706.351,       -706.273,       -706.352,         -0.078,          0.000,      -1408.297,        701.946,      -1408.219,          1.385

       -344.166,       -344.086,       -344.092,       -343.864,       -344.165,          0.075,          0.302,       -685.032,        340.867,       -684.731,          3.855

       -383.290,       -383.367,       -383.370,       -383.289,       -383.370,         -0.080,          0.001,       -763.033,        379.663,       -762.952,          1.380

       -229.651,       -229.622,       -229.623,       -229.537,       -229.745,          0.027,          0.114,       -457.265,        227.520,       -457.057,          1.482

       -401.492,       -401.567,       -401.569,       -401.491,       -401.571,         -0.078,          0.001,       -799.001,        397.430,       -798.921,          2.830

       -225.751,       -225.845,       -225.848,       -225.751,       -225.848,         -0.096,          0.001,       -449.255,        223.407,       -449.157,          3.791

        -65.611,        -65.615,        -65.616,        -65.548,        -65.617,         -0.005,          0.063,       -113.005,         47.388,       -112.936,         -1.382

      -1878.791,      -1878.383,      -1878.384,      -1878.382,      -1878.792,          0.406,          0.409,      -3751.682,       1872.890,      -3751.272,         -1.085

       -702.554,       -702.539,       -702.541,       -702.535,       -702.560,          0.013,          0.019,      -1393.127,        690.568,      -1393.102,         -1.805

       -255.531,       -255.534,       -255.536,       -255.530,       -255.537,         -0.006,          0.001,       -491.566,        236.029,       -491.559,         -1.797

       -998.969,       -998.973,       -998.975,       -998.126,       -998.976,         -0.006,          0.843,      -1994.340,        995.364,      -1993.490,         -2.226

