# OROP SS input data for ML training
          0.004,         -0.076,          2.000,          1.000,        172.230,        105.192,        456.865,         35.690,          1.287

          1.912,         -0.077,          2.000,          1.000,        188.922,        116.084,        455.637,         35.690,          1.223

          0.002,         -0.066,          2.000,          1.000,         43.311,        150.544,        694.940,         35.690,          1.345

          0.536,         -0.077,          2.000,          1.000,        184.852,        107.777,        417.892,         35.690,          5.161

          0.623,         -0.080,          2.000,          1.000,        164.790,         97.113,        340.023,         35.690,          5.259

          0.761,         -0.081,          2.000,          1.000,        162.755,         95.982,        344.173,         35.690,          5.179

          0.764,         -0.079,          2.000,          1.000,        156.750,         97.699,        298.146,         35.690,          1.844

          0.386,         -0.082,          2.000,          1.000,        145.369,         86.846,        267.951,         35.690,          1.769

          2.577,         -0.075,          2.000,          1.000,        196.470,        116.445,        480.659,         35.690,          1.184

          0.351,         -0.075,          2.000,          1.000,          7.089,        124.536,        652.189,         35.690,          0.710

          1.651,         -0.073,          2.000,          1.000,         10.880,        125.538,        555.697,         35.690,          0.751

          0.000,         -0.070,          2.000,          1.000,         33.960,        139.286,        604.230,         35.690,          0.844

          3.207,         -0.080,          2.000,          1.000,        172.363,        106.794,        391.228,         35.690,          1.059

          0.258,         -0.072,          2.000,          1.000,          7.982,        123.967,        570.086,         35.690,          0.879

          2.771,         -0.073,          2.000,          1.000,         36.837,        144.508,        775.052,         35.690,          1.355

          0.000,         -0.089,          2.000,          1.000,        124.628,         75.797,        201.646,         35.690,          5.467

          2.480,         -0.074,          2.000,          1.000,        199.561,        118.293,        466.658,         35.690,          1.025

          2.916,         -0.074,          2.000,          1.000,          9.112,        124.413,        557.192,         35.690,          1.188

          1.547,         -0.074,          2.000,          1.000,         13.032,        124.932,        648.396,         35.690,          1.109

          1.686,         -0.071,          2.000,          1.000,         30.250,        136.885,        629.475,         35.690,          1.059

          7.196,         -0.073,          2.000,          1.000,         51.028,        145.353,        751.072,         35.690,          1.041

          3.952,         -0.074,          2.000,          1.000,          9.601,        136.683,        622.883,         35.690,          1.218

          2.052,         -0.078,          2.000,          1.000,        161.040,         97.550,        393.870,         35.690,          1.169

          2.610,         -0.075,          2.000,          1.000,        196.574,        116.821,        475.502,         35.690,          1.104

          5.870,         -0.079,          2.000,          1.000,        186.685,        112.076,        468.235,         35.690,          1.139

          3.236,         -0.075,          2.000,          1.000,        199.055,        118.041,        467.869,         35.690,          1.130

          8.626,         -0.080,          2.000,          1.000,          0.440,        124.141,        526.545,         35.690,          1.263

          2.350,         -0.077,          2.000,          1.000,        178.736,        107.214,        387.929,         35.690,          1.178

         13.351,         -0.081,          2.000,          1.000,          6.653,        129.879,        435.019,         35.690,          1.312

          1.680,         -0.086,          2.000,          1.000,        139.038,         79.397,        233.365,         35.690,          1.319

          8.090,         -0.082,          2.000,          1.000,          1.331,        124.821,        530.500,         35.690,          1.369

          2.141,         -0.078,          2.000,          1.000,        174.889,        105.150,        399.418,         35.690,          1.381

         11.938,         -0.083,          2.000,          1.000,          4.102,        128.281,        436.460,         35.690,          1.392

         11.294,         -0.084,          2.000,          1.000,         36.377,        141.345,        717.060,         35.690,          1.494

          5.906,         -0.078,          2.000,          1.000,        196.906,        122.215,        543.501,         35.690,          1.370

          2.948,         -0.085,          2.000,          1.000,        153.164,         86.026,        306.177,         35.690,          1.329

          2.309,         -0.080,          2.000,          1.000,        157.732,         95.973,        319.559,         35.690,          1.423

