# OROP EC input data for ML training
       -385.650,       -385.705,       -385.707,       -385.645,       -385.726,         -0.057,          0.005,       -767.574,        381.849,       -767.494,          1.027

       -422.675,       -422.613,       -422.615,       -422.552,       -422.750,          0.060,          0.123,       -841.381,        418.631,       -841.183,          0.974

       -539.245,       -539.300,       -539.303,       -539.238,       -539.310,         -0.058,          0.007,      -1073.219,        533.909,      -1073.147,          0.974

       -349.944,       -350.018,       -350.019,       -349.943,       -350.020,         -0.076,          0.001,       -696.467,        346.447,       -696.391,          1.362

       -310.616,       -310.693,       -310.694,       -310.563,       -310.694,         -0.078,          0.053,       -618.207,        307.512,       -618.075,          1.425

       -310.615,       -310.693,       -310.694,       -310.614,       -310.694,         -0.079,          0.000,       -618.206,        307.512,       -618.126,          1.451

       -308.116,       -308.190,       -308.192,       -308.116,       -308.195,         -0.076,          0.000,       -613.257,        305.062,       -613.178,          1.589

       -271.282,       -271.363,       -271.364,       -270.953,       -271.364,         -0.082,          0.329,       -539.937,        268.573,       -539.527,          1.621

       -388.049,       -388.005,       -388.007,       -387.929,       -388.123,          0.042,          0.120,       -772.303,        384.180,       -772.109,          0.940

       -537.282,       -537.148,       -537.150,       -537.142,       -537.356,          0.132,          0.141,      -1069.628,        532.272,      -1069.414,          0.438

       -463.276,       -463.233,       -463.235,       -463.166,       -463.347,          0.041,          0.110,       -922.150,        458.803,       -921.968,          0.500

       -465.481,       -465.489,       -465.491,       -465.481,       -465.549,         -0.010,          0.001,       -926.377,        460.828,       -926.308,          0.517

       -669.477,       -669.459,       -669.460,       -669.371,       -669.556,          0.017,          0.107,      -1335.019,        665.463,      -1334.834,          0.822

       -463.270,       -463.191,       -463.193,       -463.106,       -463.341,          0.077,          0.164,       -922.133,        458.791,       -921.898,          0.629

       -540.487,       -540.376,       -540.378,       -540.101,       -540.556,          0.108,          0.386,      -1075.692,        535.136,      -1075.236,          0.979

       -231.942,       -232.027,       -232.028,       -231.942,       -232.028,         -0.086,          0.000,       -461.654,        229.626,       -461.568,          1.963

       -388.056,       -388.086,       -388.087,       -388.002,       -388.129,         -0.031,          0.053,       -772.306,        384.178,       -772.180,          0.781

       -463.261,       -463.209,       -463.211,       -463.169,       -463.334,          0.050,          0.092,       -922.126,        458.793,       -921.962,          0.868

       -465.485,       -465.555,       -465.556,       -465.484,       -465.557,         -0.071,          0.001,       -926.412,        460.855,       -926.339,          0.845

       -465.468,       -465.367,       -465.369,       -465.289,       -465.537,          0.099,          0.179,       -926.356,        460.818,       -926.107,          0.708

       -506.015,       -506.066,       -506.069,       -505.875,       -506.086,         -0.053,          0.140,      -1007.052,        500.967,      -1006.842,          0.785

       -465.462,       -465.282,       -465.284,       -465.351,       -465.532,          0.178,          0.111,       -926.351,        460.819,       -926.170,          0.867

       -347.516,       -347.592,       -347.593,       -347.515,       -347.593,         -0.077,          0.000,       -691.688,        344.095,       -691.610,          0.959

       -388.050,       -387.631,       -387.631,       -388.025,       -388.124,          0.419,          0.026,       -772.295,        384.171,       -772.196,          0.863

       -447.957,       -448.032,       -448.033,       -447.799,       -448.035,         -0.076,          0.158,       -891.890,        443.855,       -891.654,          0.904

       -388.051,       -388.008,       -388.009,       -387.928,       -388.125,          0.042,          0.124,       -772.299,        384.174,       -772.102,          0.879

       -808.322,       -808.001,       -808.000,       -807.954,       -808.398,          0.322,          0.368,      -1611.843,        803.445,      -1611.399,          0.998

       -348.723,       -348.562,       -348.563,       -348.204,       -348.799,          0.160,          0.519,       -694.037,        345.238,       -693.442,          0.945

       -361.285,       -361.310,       -361.311,       -361.241,       -361.360,         -0.026,          0.044,       -710.257,        348.897,       -710.138,          1.036

       -234.371,       -234.256,       -234.256,       -234.188,       -234.457,          0.115,          0.183,       -466.485,        232.028,       -466.216,          1.188

       -808.315,       -808.054,       -808.056,       -808.064,       -808.393,          0.260,          0.251,      -1611.826,        803.433,      -1611.497,          1.128

       -348.713,       -348.788,       -348.790,       -348.713,       -348.790,         -0.076,          0.001,       -694.029,        345.238,       -693.951,          1.131

       -361.278,       -361.351,       -361.353,       -361.275,       -361.356,         -0.075,          0.003,       -710.244,        348.888,       -710.163,          1.152

       -576.607,       -576.671,       -576.676,       -576.594,       -576.685,         -0.069,          0.013,      -1147.814,        571.129,      -1147.723,          1.257

       -808.317,       -808.287,       -808.289,       -808.315,       -808.392,          0.028,          0.002,      -1611.826,        803.434,      -1611.749,          1.118

       -273.700,       -273.749,       -273.750,       -273.694,       -273.783,         -0.050,          0.006,       -544.732,        270.949,       -544.643,          1.202

       -309.386,       -309.464,       -309.465,       -309.372,       -309.465,         -0.079,          0.014,       -615.771,        306.306,       -615.678,          1.202

       -273.689,       -273.767,       -273.768,       -273.656,       -273.769,         -0.080,          0.033,       -544.686,        270.917,       -544.573,          0.874

       -196.259,       -196.277,       -196.278,       -196.259,       -196.346,         -0.019,          0.001,       -390.606,        194.260,       -390.519,          1.247

       -271.456,       -271.480,       -271.484,       -271.430,       -271.552,         -0.028,          0.026,       -540.425,        268.873,       -540.303,          1.400

       -272.450,       -272.520,       -272.521,       -272.449,       -272.535,         -0.071,          0.001,       -542.342,        269.807,       -542.256,          1.405

       -195.030,       -195.090,       -195.091,       -195.029,       -195.120,         -0.061,          0.000,       -388.200,        193.081,       -388.110,          1.491

       -234.360,       -234.443,       -234.444,       -234.359,       -234.447,         -0.085,          0.001,       -466.451,        232.004,       -466.363,          1.499

       -235.561,       -235.595,       -235.597,       -235.503,       -235.648,         -0.036,          0.058,       -468.819,        233.171,       -468.674,          1.627

       -382.431,       -382.381,       -382.387,       -382.217,       -382.523,          0.044,          0.214,       -761.415,        378.892,       -761.109,          0.592

       -421.749,       -421.827,       -421.832,       -421.748,       -421.833,         -0.083,          0.001,       -839.665,        417.832,       -839.580,          0.544

       -425.188,       -425.245,       -425.248,       -424.699,       -425.267,         -0.061,          0.488,       -846.339,        421.072,       -845.771,          0.724

       -460.879,       -460.954,       -460.958,       -460.710,       -460.960,         -0.079,          0.169,       -917.430,        456.471,       -917.181,          0.764

       -421.745,       -421.823,       -421.826,       -421.668,       -421.827,         -0.081,          0.078,       -839.653,        417.826,       -839.494,          0.751

       -385.856,       -385.877,       -385.881,       -385.750,       -385.939,         -0.025,          0.106,       -768.080,        382.141,       -767.891,          0.851

       -307.191,       -307.277,       -307.280,       -307.190,       -307.281,         -0.088,          0.001,       -611.541,        304.260,       -611.451,          1.180

       -319.755,       -319.836,       -319.840,       -319.692,       -319.842,         -0.084,          0.063,       -627.765,        307.923,       -627.616,          1.252

       -399.423,       -399.492,       -399.497,       -399.409,       -399.521,         -0.074,          0.014,       -795.166,        395.645,       -795.054,          1.628

       -461.067,       -461.034,       -461.037,       -460.956,       -461.143,          0.030,          0.111,       -917.916,        456.773,       -917.729,          0.510

       -500.195,       -500.265,       -500.267,       -500.194,       -500.268,         -0.072,          0.001,       -995.678,        495.410,       -995.604,          0.762

       -461.059,       -461.052,       -461.055,       -461.024,       -461.135,          0.005,          0.036,       -917.895,        456.759,       -917.783,          0.648

       -618.362,       -618.351,       -618.353,       -618.102,       -618.432,          0.008,          0.260,      -1230.914,        612.482,      -1230.584,          0.671

       -461.050,       -460.921,       -460.924,       -461.041,       -461.127,          0.126,          0.009,       -917.887,        456.760,       -917.801,          0.991

       -270.275,       -270.254,       -270.256,       -270.221,       -270.364,          0.019,          0.054,       -538.079,        267.715,       -537.936,          0.899

       -346.511,       -346.563,       -346.565,       -346.363,       -346.591,         -0.054,          0.148,       -689.796,        343.204,       -689.567,          1.102

       -538.284,       -538.350,       -538.353,       -538.283,       -538.353,         -0.069,          0.001,      -1071.448,        533.095,      -1071.378,          1.074

       -307.362,       -307.308,       -307.310,       -307.231,       -307.454,          0.053,          0.132,       -612.070,        304.616,       -611.847,          1.560

       -445.861,       -445.933,       -445.934,       -445.860,       -445.935,         -0.073,          0.001,       -887.385,        441.450,       -887.310,         -0.389

       -342.736,       -342.697,       -342.702,       -342.607,       -342.827,          0.034,          0.129,       -682.191,        339.364,       -681.971,         -0.064

       -521.059,       -521.126,       -521.129,       -521.056,       -521.138,         -0.070,          0.002,      -1037.219,        516.082,      -1037.138,         -0.241

       -366.000,       -365.657,       -365.657,       -365.556,       -366.078,          0.343,          0.444,       -728.455,        362.377,       -727.933,          0.168

       -326.692,       -326.772,       -326.775,       -326.690,       -326.777,         -0.083,          0.002,       -650.228,        323.451,       -650.141,          0.241

       -292.187,       -292.244,       -292.245,       -292.164,       -292.270,         -0.058,          0.023,       -581.520,        289.250,       -581.414,          0.202

       -523.295,       -523.366,       -523.369,       -523.290,       -523.372,         -0.074,          0.005,      -1041.468,        518.096,      -1041.386,          0.254

       -401.896,       -401.974,       -401.978,       -401.893,       -401.981,         -0.082,          0.002,       -800.049,        398.068,       -799.962,          0.393

       -518.641,       -518.698,       -518.701,       -518.639,       -518.720,         -0.060,          0.002,      -1032.423,        513.702,      -1032.341,          0.118

       -212.319,       -212.334,       -212.335,       -212.108,       -212.414,         -0.016,          0.210,       -422.637,        210.224,       -422.332,          0.555

       -518.454,       -518.523,       -518.527,       -518.451,       -518.529,         -0.073,          0.002,      -1031.868,        513.339,      -1031.790,          0.255

       -251.648,       -251.713,       -251.714,       -251.420,       -251.739,         -0.066,          0.228,       -500.889,        249.150,       -500.570,          0.618

