# ROAS SS input data for ML training
         27.778,         -0.049,          1.000,          0.000,        644.670,         86.266,       4222.683,         37.060,          2.073

          3.703,         -0.028,          1.000,          0.000,        431.474,        262.198,       2730.129,         37.060,          4.051

          3.843,         -0.026,          1.000,          0.000,        408.524,        250.176,       2709.332,         37.060,          4.798

          5.564,         -0.024,          1.000,          0.000,        411.696,        252.254,       2645.650,         37.060,          4.762

          8.110,         -0.026,          1.000,          0.000,        393.628,        237.226,       2335.098,         37.060,          4.978

          4.324,         -0.027,          1.000,          0.000,        393.547,        237.244,       2396.585,         37.060,          5.146

          4.696,         -0.019,          1.000,          0.000,          1.726,        121.538,        799.135,         37.060,          6.575

          2.819,         -0.022,          1.000,          0.000,        400.345,        238.719,       2693.013,         37.060,          5.471

          9.280,         -0.056,          1.000,          0.000,        445.554,        271.352,       3030.369,         37.060,          4.990

          2.932,         -0.027,          1.000,          0.000,        342.668,        202.899,       1789.774,         37.060,          4.962

          7.365,         -0.019,          1.000,          0.000,          2.050,        121.808,        789.663,         37.060,          6.316

          9.533,         -0.037,          1.000,          0.000,        425.717,        259.062,       2432.188,         37.060,          5.170

          3.063,         -0.023,          1.000,          0.000,        405.945,        247.750,       1975.706,         37.060,          4.000

          5.883,         -0.080,          1.000,          0.000,       1785.457,       1098.663,      19178.446,         37.060,          3.511

         24.909,         -0.095,          1.000,          0.000,        613.016,         85.245,       3150.901,         37.060,          3.215

         20.069,         -0.089,          1.000,          0.000,        476.878,          6.085,       2058.238,         37.060,          3.429

          4.415,         -0.035,          1.000,          0.000,        405.941,        248.631,       2964.213,         37.060,          4.329

          3.970,         -0.036,          1.000,          0.000,        427.407,        260.370,       3131.333,         37.060,          4.305

          5.056,         -0.018,          1.000,          0.000,         78.335,        175.290,       1194.003,         37.060,          6.426

         18.679,         -0.034,          1.000,          0.000,        388.770,        243.615,       1920.559,         37.060,          2.717

         16.043,         -0.045,          1.000,          0.000,        518.674,         27.412,       3467.000,         37.060,          2.705

          5.685,         -0.025,          1.000,          0.000,        462.162,        283.070,       2714.388,         37.060,          4.954

          1.600,         -0.025,          1.000,          0.000,        457.392,        281.681,       2731.403,         37.060,          4.930

         22.899,         -0.042,          1.000,          0.000,        396.046,        245.067,       1871.039,         37.060,          2.418

          1.721,         -0.005,          1.000,          0.000,        131.780,         80.094,        269.508,         37.060,          7.785

         15.336,         -0.038,          1.000,          0.000,        673.253,        403.964,       4468.278,         37.060,          3.111

         12.318,         -0.040,          1.000,          0.000,        782.699,        480.998,       6054.086,         37.060,          3.175

         24.081,         -0.095,          1.000,          0.000,        599.949,         78.314,       3106.267,         37.060,          3.387

         26.658,         -0.056,          1.000,          0.000,        722.987,        439.898,       5571.870,         37.060,          2.144

          3.903,         -0.036,          1.000,          0.000,        344.457,        208.945,       2016.664,         37.060,          4.894

         14.223,         -0.040,          1.000,          0.000,        601.265,         76.167,       4447.663,         37.060,          3.057

          0.003,         -0.021,          1.000,          0.000,        314.122,        207.053,       1574.633,         37.060,          3.466

         33.184,         -0.091,          1.000,          0.000,        900.721,        542.109,       6897.884,         37.060,          3.133

         17.464,         -0.083,          1.000,          0.000,       1004.509,        602.944,       9032.869,         37.060,          3.259

         18.890,         -0.094,          1.000,          0.000,       1005.308,        607.223,       8987.212,         37.060,          2.802

         27.786,         -0.103,          1.000,          0.000,       1026.530,        619.731,       9513.145,         37.060,          2.741

