# ROAS SS input data for ML training
         44.426,         -0.069,          1.000,          0.000,        643.538,         85.434,       4225.871,         37.060,          2.039

          3.843,         -0.027,          1.000,          0.000,        430.866,        261.882,       2729.635,         37.060,          3.511

          3.997,         -0.026,          1.000,          0.000,        410.351,        251.550,       2708.152,         37.060,          4.269

          5.748,         -0.024,          1.000,          0.000,        412.533,        252.803,       2645.083,         37.060,          4.184

          8.458,         -0.026,          1.000,          0.000,        393.449,        237.151,       2334.233,         37.060,          4.437

          4.548,         -0.027,          1.000,          0.000,        393.106,        236.953,       2394.068,         37.060,          4.882

          4.567,         -0.019,          1.000,          0.000,          3.149,        122.630,        798.707,         37.060,          6.323

          2.915,         -0.022,          1.000,          0.000,        400.929,        239.073,       2692.136,         37.060,          5.194

          9.331,         -0.056,          1.000,          0.000,        443.784,        270.270,       3029.415,         37.060,          3.246

          3.414,         -0.027,          1.000,          0.000,        342.800,        203.013,       1789.239,         37.060,          4.446

          7.415,         -0.019,          1.000,          0.000,          2.026,        121.806,        789.479,         37.060,          6.106

          9.508,         -0.037,          1.000,          0.000,        426.115,        259.421,       2435.591,         37.060,          4.858

          3.114,         -0.023,          1.000,          0.000,        406.050,        247.907,       1975.126,         37.060,          3.559

          5.277,         -0.079,          1.000,          0.000,       1780.499,       1096.104,      19160.588,         37.060,          2.838

         24.163,         -0.091,          1.000,          0.000,        614.456,         85.845,       3143.302,         37.060,          3.116

         21.221,         -0.085,          1.000,          0.000,        473.852,          4.136,       2052.780,         37.060,          2.862

          4.122,         -0.036,          1.000,          0.000,        406.975,        249.383,       2965.197,         37.060,          4.184

          3.598,         -0.036,          1.000,          0.000,        428.827,        261.383,       3128.054,         37.060,          4.160

          4.880,         -0.018,          1.000,          0.000,         77.839,        175.220,       1190.154,         37.060,          4.361

         21.800,         -0.037,          1.000,          0.000,        389.162,        243.929,       1919.119,         37.060,          2.443

         18.608,         -0.047,          1.000,          0.000,        518.320,         27.253,       3464.623,         37.060,          2.300

          5.932,         -0.025,          1.000,          0.000,        461.605,        282.952,       2714.100,         37.060,          4.762

          1.630,         -0.025,          1.000,          0.000,        455.409,        280.351,       2731.148,         37.060,          4.617

         26.297,         -0.045,          1.000,          0.000,        396.435,        245.375,       1869.662,         37.060,          2.308

          1.721,         -0.005,          1.000,          0.000,        131.788,         80.111,        269.414,         37.060,          7.737

         18.686,         -0.039,          1.000,          0.000,        672.243,        403.689,       4466.736,         37.060,          2.039

         15.152,         -0.041,          1.000,          0.000,        779.936,        479.727,       6039.042,         37.060,          3.018

         23.558,         -0.092,          1.000,          0.000,        598.073,         77.343,       3106.472,         37.060,          2.549

         42.864,         -0.074,          1.000,          0.000,        726.973,        442.623,       5570.787,         37.060,          2.054

