# ROAS SS input data for ML training
         27.135,         -0.047,          1.000,          0.000,        655.335,         92.024,       4183.889,         37.060,          2.048

          3.683,         -0.027,          1.000,          0.000,        437.129,        265.364,       2704.685,         37.060,          3.928

          3.743,         -0.025,          1.000,          0.000,        414.006,        253.310,       2685.730,         37.060,          4.665

          5.505,         -0.023,          1.000,          0.000,        413.821,        253.113,       2622.354,         37.060,          4.641

          8.048,         -0.025,          1.000,          0.000,        397.025,        238.984,       2315.058,         37.060,          4.828

          4.370,         -0.026,          1.000,          0.000,        395.644,        238.102,       2375.204,         37.060,          5.002

          4.606,         -0.019,          1.000,          0.000,          3.535,        122.476,        792.120,         37.060,          6.393

          2.665,         -0.021,          1.000,          0.000,        405.317,        241.136,       2669.282,         37.060,          5.339

          9.300,         -0.053,          1.000,          0.000,        450.676,        274.197,       3002.833,         37.060,          4.834

          2.988,         -0.026,          1.000,          0.000,        348.202,        205.981,       1774.686,         37.060,          4.828

          7.172,         -0.018,          1.000,          0.000,          5.513,        123.791,        782.616,         37.060,          6.140

          9.227,         -0.036,          1.000,          0.000,        430.803,        261.825,       2426.132,         37.060,          5.050

          5.113,         -0.020,          1.000,          0.000,        414.098,        252.074,       1958.091,         37.060,          3.932

          6.607,         -0.074,          1.000,          0.000,       1808.925,       1111.267,      19028.948,         37.060,          3.439

         24.588,         -0.092,          1.000,          0.000,        618.299,         87.879,       3124.905,         37.060,          3.116

         18.369,         -0.083,          1.000,          0.000,        478.878,          6.355,       2044.969,         37.060,          3.339

          4.320,         -0.034,          1.000,          0.000,        412.954,        252.850,       2945.690,         37.060,          4.208

          3.817,         -0.035,          1.000,          0.000,        429.309,        261.023,       3111.587,         37.060,          4.160

          5.197,         -0.018,          1.000,          0.000,         81.693,        177.067,       1184.255,         37.060,          6.234

         18.446,         -0.033,          1.000,          0.000,        390.919,        244.623,       1906.096,         37.060,          2.676

         16.170,         -0.044,          1.000,          0.000,        526.195,          1.967,       3434.844,         37.060,          2.656

          5.834,         -0.023,          1.000,          0.000,        469.394,        287.469,       2690.772,         37.060,          4.810

          1.636,         -0.024,          1.000,          0.000,        464.065,        285.805,       2707.292,         37.060,          4.798

         22.636,         -0.041,          1.000,          0.000,        400.116,        247.238,       1854.929,         37.060,          2.372

          1.665,         -0.005,          1.000,          0.000,        132.797,         80.605,        267.144,         37.060,          7.615

         13.848,         -0.036,          1.000,          0.000,        681.597,        408.537,       4444.957,         37.060,          3.053

         12.005,         -0.037,          1.000,          0.000,        788.564,        483.643,       6007.129,         37.060,          3.123

         18.202,         -0.085,          1.000,          0.000,        601.168,         77.456,       3088.925,         37.060,          3.440

         23.625,         -0.052,          1.000,          0.000,        732.659,        444.516,       5556.373,         37.060,          2.245

          4.052,         -0.034,          1.000,          0.000,        349.060,        211.509,       1999.255,         37.060,          4.749

         13.977,         -0.038,          1.000,          0.000,        610.087,         81.624,       4408.408,         37.060,          3.020

